HASHTAG FILE relative_frequency_H_C  frequency_H_in_C  frequency_H_overall  count_H_in_C count_hashtags_in_C count_H_entire_dataset count_hashtags_entire_dataset
DieMaskeBleibtAuf 1319916075476262914.hashtags 76.51948051948051951905  .42857142857142857142  .00560081466395112016  3 7 22 3928
WirWollenMaskenpflicht 1319916075476262914.hashtags 249.39682539682539774698  .57142857142857142857  .00229124236252545824  4 7 9 3928
DieMaskeBleibtAuf 1319916075476262914.hashtags 76.51948051948051951905  .42857142857142857142  .00560081466395112016  3 7 22 3928
WirWollenMaskenpflicht 1319916075476262914.hashtags 249.39682539682539774698  .57142857142857142857  .00229124236252545824  4 7 9 3928
DieMaskeBleibtAuf 1319916075476262914.hashtags 76.51948051948051951905  .42857142857142857142  .00560081466395112016  3 7 22 3928
WirWollenMaskenpflicht 1319916075476262914.hashtags 249.39682539682539774698  .57142857142857142857  .00229124236252545824  4 7 9 3928
LauterbachBleibt 1330859882040463362.hashtags 81.83333333333333354664  .25000000000000000000  .00305498981670061099  2 8 12 3928
DankeKarl 1330859882040463362.hashtags 70.14285714285714307278  .12500000000000000000  .00178207739307535641  1 8 7 3928
LauterbachBleibt 1330859882040463362.hashtags 81.83333333333333354664  .25000000000000000000  .00305498981670061099  2 8 12 3928
SolidaritätMitKarl 1330859882040463362.hashtags 163.66666666666666870049  .12500000000000000000  .00076374745417515274  1 8 3 3928
DieMaskeBleibtAuf 1330859882040463362.hashtags 44.63636363636363638700  .25000000000000000000  .00560081466395112016  2 8 22 3928
WirWollenMaskenpflicht 1330859882040463362.hashtags 109.11111111111111151457  .25000000000000000000  .00229124236252545824  2 8 9 3928
DieMaskeBleibtAuf 1330859882040463362.hashtags 44.63636363636363638700  .25000000000000000000  .00560081466395112016  2 8 22 3928
WirWollenMaskenpflicht 1330859882040463362.hashtags 109.11111111111111151457  .25000000000000000000  .00229124236252545824  2 8 9 3928
ShamelessSelfPromo 1335983975613939712.hashtags 140.28571428571428927193  .03571428571428571428  .00025458248472505091  1 28 1 3928
HorrorCommunity 1335983975613939712.hashtags 140.28571428571428927193  .03571428571428571428  .00025458248472505091  1 28 1 3928
paranormal 1335983975613939712.hashtags 140.28571428571428927193  .03571428571428571428  .00025458248472505091  1 28 1 3928
AuthorsOfTwitter 1335983975613939712.hashtags 140.28571428571428744821  .10714285714285714285  .00076374745417515274  3 28 3 3928
ghoststory 1335983975613939712.hashtags 140.28571428571428927193  .03571428571428571428  .00025458248472505091  1 28 1 3928
KDP 1335983975613939712.hashtags 140.28571428571428927193  .03571428571428571428  .00025458248472505091  1 28 1 3928
Kindle 1335983975613939712.hashtags 140.28571428571428744821  .10714285714285714285  .00076374745417515274  3 28 3 3928
writerslift 1335983975613939712.hashtags 140.28571428571428927193  .03571428571428571428  .00025458248472505091  1 28 1 3928
hauntedhouse 1335983975613939712.hashtags 140.28571428571428927193  .03571428571428571428  .00025458248472505091  1 28 1 3928
WritingCommunity 1335983975613939712.hashtags 140.28571428571428927193  .03571428571428571428  .00025458248472505091  1 28 1 3928
thrillerbooks 1335983975613939712.hashtags 140.28571428571428927193  .03571428571428571428  .00025458248472505091  1 28 1 3928
witch 1335983975613939712.hashtags 10.79120879120879122160  .03571428571428571428  .00330957230142566191  1 28 13 3928
AuthorsOfTwitter 1335983975613939712.hashtags 140.28571428571428744821  .10714285714285714285  .00076374745417515274  3 28 3 3928
Amazon 1335983975613939712.hashtags 31.17460317460317471782  .07142857142857142857  .00229124236252545824  2 28 9 3928
KindleUnlimited 1335983975613939712.hashtags 140.28571428571428653636  .07142857142857142857  .00050916496945010183  2 28 2 3928
WritersLift 1335983975613939712.hashtags 140.28571428571428653636  .07142857142857142857  .00050916496945010183  2 28 2 3928
poetry 1335983975613939712.hashtags 70.14285714285714326818  .07142857142857142857  .00101832993890020366  2 28 4 3928
Poems 1335983975613939712.hashtags 140.28571428571428653636  .07142857142857142857  .00050916496945010183  2 28 2 3928
AuthorsOfTwitter 1335983975613939712.hashtags 140.28571428571428744821  .10714285714285714285  .00076374745417515274  3 28 3 3928
Amazon 1335983975613939712.hashtags 31.17460317460317471782  .07142857142857142857  .00229124236252545824  2 28 9 3928
KindleUnlimited 1335983975613939712.hashtags 140.28571428571428653636  .07142857142857142857  .00050916496945010183  2 28 2 3928
WritersLift 1335983975613939712.hashtags 140.28571428571428653636  .07142857142857142857  .00050916496945010183  2 28 2 3928
poetry 1335983975613939712.hashtags 70.14285714285714326818  .07142857142857142857  .00101832993890020366  2 28 4 3928
Poems 1335983975613939712.hashtags 140.28571428571428653636  .07142857142857142857  .00050916496945010183  2 28 2 3928
momlife 1335983975613939712.hashtags 140.28571428571428927193  .03571428571428571428  .00025458248472505091  1 28 1 3928
Mentalhealth 1335983975613939712.hashtags 140.28571428571428927193  .03571428571428571428  .00025458248472505091  1 28 1 3928
blogger 1335983975613939712.hashtags 140.28571428571428927193  .03571428571428571428  .00025458248472505091  1 28 1 3928
author 1335983975613939712.hashtags 3.89682539682539682642  .03571428571428571428  .00916496945010183299  1 28 36 3928
ClimateCrisis 1341091420439015424.hashtags 41.78723404255319149060  1.00000000000000000000  .02393075356415478615  3 3 94 3928
ClimateCrisis 1341091420439015424.hashtags 41.78723404255319149060  1.00000000000000000000  .02393075356415478615  3 3 94 3928
ClimateCrisis 1341091420439015424.hashtags 41.78723404255319149060  1.00000000000000000000  .02393075356415478615  3 3 94 3928
Anonymous 1344356576786866176.hashtags 70.14285714285714307278  .12500000000000000000  .00178207739307535641  1 8 7 3928
J6T 1344356576786866176.hashtags 19.64000000000000000747  .25000000000000000000  .01272912423625254582  2 8 50 3928
J6TraitorSaysWhat 1344356576786866176.hashtags 9.82000000000000000373  .12500000000000000000  .01272912423625254582  1 8 50 3928
Nazis 1344356576786866176.hashtags 10.02040816326530612915  .12500000000000000000  .01247454175152749490  1 8 49 3928
Terrorism 1344356576786866176.hashtags 163.66666666666666870049  .12500000000000000000  .00076374745417515274  1 8 3 3928
SarahPalin 1344356576786866176.hashtags 491.00000000000001253032  .12500000000000000000  .00025458248472505091  1 8 1 3928
DoNotComply 1344356576786866176.hashtags 491.00000000000001253032  .12500000000000000000  .00025458248472505091  1 8 1 3928
SeditionCaucus 1344356576786866176.hashtags 163.66666666666666870049  .12500000000000000000  .00076374745417515274  1 8 3 3928
COVID19 1349087304233541633.hashtags 1.73498233215547703188  .25000000000000000000  .14409368635437881873  2 8 566 3928
bcpoli 1349087304233541633.hashtags 4.74396135265700483135  .25000000000000000000  .05269857433808553971  2 8 207 3928
bced 1349087304233541633.hashtags 7.06474820143884892147  .25000000000000000000  .03538696537678207739  2 8 139 3928
BonnieHenry 1349087304233541633.hashtags 16.36666666666666667718  .12500000000000000000  .00763747454175152749  1 8 30 3928
COVID19BC 1349087304233541633.hashtags 3.86614173228346456754  .12500000000000000000  .03233197556008146639  1 8 127 3928
bcpoli 1349087304233541633.hashtags 4.74396135265700483135  .25000000000000000000  .05269857433808553971  2 8 207 3928
bced 1349087304233541633.hashtags 7.06474820143884892147  .25000000000000000000  .03538696537678207739  2 8 139 3928
JustSaying 1349087304233541633.hashtags 245.50000000000000144354  .12500000000000000000  .00050916496945010183  1 8 2 3928
CancelStudentDebt 1349149096909668363.hashtags 98.20000000000000057741  .10000000000000000000  .00101832993890020366  1 10 4 3928
TraitorTrump 1349149096909668363.hashtags 65.46666666666666705161  .10000000000000000000  .00152749490835030549  1 10 6 3928
CommanderBiden 1349149096909668363.hashtags 392.80000000000000230966  .20000000000000000000  .00050916496945010183  2 10 2 3928
CommanderBiden 1349149096909668363.hashtags 392.80000000000000230966  .20000000000000000000  .00050916496945010183  2 10 2 3928
CedarRapidsShooting 1349149096909668363.hashtags 392.80000000000001002425  .10000000000000000000  .00025458248472505091  1 10 1 3928
Iowa 1349149096909668363.hashtags 39.28000000000000007667  .10000000000000000000  .00254582484725050916  1 10 10 3928
NoWarWithRussia 1349149096909668363.hashtags 32.73333333333333341865  .10000000000000000000  .00305498981670061099  1 10 12 3928
Iraq 1349149096909668363.hashtags 32.73333333333333341865  .10000000000000000000  .00305498981670061099  1 10 12 3928
WMDs 1349149096909668363.hashtags 392.80000000000001002425  .10000000000000000000  .00025458248472505091  1 10 1 3928
AbbottInflation 1349149096909668363.hashtags 78.56000000000000015334  .10000000000000000000  .00127291242362525458  1 10 5 3928
ValentinesDay2022 1349418249172234241.hashtags 1309.33333333333334101912  .66666666666666666666  .00050916496945010183  2 3 2 3928
ValentinesDay2022 1349418249172234241.hashtags 1309.33333333333334101912  .66666666666666666666  .00050916496945010183  2 3 2 3928
TwitterCrush 1349418249172234241.hashtags 654.66666666666667050956  .33333333333333333333  .00050916496945010183  1 3 2 3928
N95 1375592430624518156.hashtags 15.46456692913385827016  .50000000000000000000  .03233197556008146639  3 6 127 3928
N95 1375592430624518156.hashtags 15.46456692913385827016  .50000000000000000000  .03233197556008146639  3 6 127 3928
LongCovid 1375592430624518156.hashtags 7.38345864661654135427  .50000000000000000000  .06771894093686354378  3 6 266 3928
N95 1375592430624518156.hashtags 15.46456692913385827016  .50000000000000000000  .03233197556008146639  3 6 127 3928
LongCovid 1375592430624518156.hashtags 7.38345864661654135427  .50000000000000000000  .06771894093686354378  3 6 266 3928
LongCovid 1375592430624518156.hashtags 7.38345864661654135427  .50000000000000000000  .06771894093686354378  3 6 266 3928
SCOOP 138168339.hashtags 785.60000000000002004851  .20000000000000000000  .00025458248472505091  1 5 1 3928
FreeBrittneyGriner 138168339.hashtags 65.46666666666666683731  .20000000000000000000  .00305498981670061099  1 5 12 3928
ArrestMikeFlynn 138168339.hashtags 56.11428571428571430078  .20000000000000000000  .00356415478615071283  1 5 14 3928
HBOMax 138168339.hashtags 785.60000000000002004851  .20000000000000000000  .00025458248472505091  1 5 1 3928
MaskItOrCasket 138168339.hashtags 71.41818181818181821921  .20000000000000000000  .00280040733197556008  1 5 11 3928
Ukraine️ 1384053916690571264.hashtags 7.43939393939393940026  .04545454545454545454  .00610997963340122199  1 22 24 3928
SaveOurNHS 1384053916690571264.hashtags 22.31818181818181820078  .04545454545454545454  .00203665987780040733  1 22 8 3928
FBPE 1384053916690571264.hashtags 1.41382147264500205675  .31818181818181818181  .22505091649694501018  7 22 884 3928
FollowBackFriday 1384053916690571264.hashtags 1.42836363636363636363  .31818181818181818181  .22275967413441955193  7 22 875 3928
FBPE 1384053916690571264.hashtags 1.41382147264500205675  .31818181818181818181  .22505091649694501018  7 22 884 3928
FollowBackFriday 1384053916690571264.hashtags 1.42836363636363636363  .31818181818181818181  .22275967413441955193  7 22 875 3928
FBPE 1384053916690571264.hashtags 1.41382147264500205675  .31818181818181818181  .22505091649694501018  7 22 884 3928
FollowBackFriday 1384053916690571264.hashtags 1.42836363636363636363  .31818181818181818181  .22275967413441955193  7 22 875 3928
FBPE 1384053916690571264.hashtags 1.41382147264500205675  .31818181818181818181  .22505091649694501018  7 22 884 3928
FollowBackFriday 1384053916690571264.hashtags 1.42836363636363636363  .31818181818181818181  .22275967413441955193  7 22 875 3928
FBPE 1384053916690571264.hashtags 1.41382147264500205675  .31818181818181818181  .22505091649694501018  7 22 884 3928
FollowBackFriday 1384053916690571264.hashtags 1.42836363636363636363  .31818181818181818181  .22275967413441955193  7 22 875 3928
RawSewage 1384053916690571264.hashtags 59.51515151515151588394  .04545454545454545454  .00076374745417515274  1 22 3 3928
lbc 1384053916690571264.hashtags 44.63636363636363662074  .04545454545454545454  .00101832993890020366  1 22 4 3928
indyref2 1384053916690571264.hashtags 89.27272727272727324148  .04545454545454545454  .00050916496945010183  1 22 2 3928
DowningStreetParties 1384053916690571264.hashtags 9.39712918660287081998  .09090909090909090909  .00967413441955193482  2 22 38 3928
FBPE 1384053916690571264.hashtags 1.41382147264500205675  .31818181818181818181  .22505091649694501018  7 22 884 3928
FollowBackFriday 1384053916690571264.hashtags 1.42836363636363636363  .31818181818181818181  .22275967413441955193  7 22 875 3928
Wordle 1384053916690571264.hashtags 178.54545454545454998960  .04545454545454545454  .00025458248472505091  1 22 1 3928
DowningStreetParties 1384053916690571264.hashtags 9.39712918660287081998  .09090909090909090909  .00967413441955193482  2 22 38 3928
FBPE 1384053916690571264.hashtags 1.41382147264500205675  .31818181818181818181  .22505091649694501018  7 22 884 3928
FollowBackFriday 1384053916690571264.hashtags 1.42836363636363636363  .31818181818181818181  .22275967413441955193  7 22 875 3928
IOT 1387010761994682371.hashtags 1.34290598290598290726  .00512820512820512820  .00381873727087576374  4 780 15 3928
helium 1387010761994682371.hashtags 5.03589743589743592201  .00769230769230769230  .00152749490835030549  6 780 6 3928
hotspot 1387010761994682371.hashtags 2.51794871794871794864  .00512820512820512820  .00203665987780040733  4 780 8 3928
miner 1387010761994682371.hashtags 2.87765567765567766164  .00512820512820512820  .00178207739307535641  4 780 7 3928
mesh 1387010761994682371.hashtags 2.51794871794871794864  .00512820512820512820  .00203665987780040733  4 780 8 3928
cbdc 1387010761994682371.hashtags 4.19658119658119660167  .00641025641025641025  .00152749490835030549  5 780 6 3928
tether 1387010761994682371.hashtags 3.35726495726495730331  .00256410256410256410  .00076374745417515274  2 780 3 3928
evergrande 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
hsbc 1387010761994682371.hashtags 5.03589743589743590615  .01282051282051282051  .00254582484725050916  10 780 10 3928
GOVERNMENT 1387010761994682371.hashtags 3.35726495726495730331  .00256410256410256410  .00076374745417515274  2 780 3 3928
UK 1387010761994682371.hashtags .47367352119827367345  .02435897435897435897  .05142566191446028513  19 780 202 3928
DEBT 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
BRADBURYPOUND 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
GREENBACK 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
ECONOMY 1387010761994682371.hashtags 3.77692307692307694150  .00384615384615384615  .00101832993890020366  3 780 4 3928
UCC 1387010761994682371.hashtags 5.49370629370629370724  .01538461538461538461  .00280040733197556008  12 780 11 3928
zeolite 1387010761994682371.hashtags 3.35726495726495730331  .00256410256410256410  .00076374745417515274  2 780 3 3928
truckers 1387010761994682371.hashtags .27977207977207977191  .00256410256410256410  .00916496945010183299  2 780 36 3928
govid 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
bs 1387010761994682371.hashtags .06477038502761975424  .00512820512820512820  .07917515274949083503  4 780 311 3928
carbondioxide 1387010761994682371.hashtags 5.03589743589743589655  .01794871794871794871  .00356415478615071283  14 780 14 3928
serco 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
cheers 1387010761994682371.hashtags 3.35726495726495730331  .00256410256410256410  .00076374745417515274  2 780 3 3928
carbondioxide 1387010761994682371.hashtags 5.03589743589743589655  .01794871794871794871  .00356415478615071283  14 780 14 3928
HSBC 1387010761994682371.hashtags 3.35726495726495730331  .00256410256410256410  .00076374745417515274  2 780 3 3928
UK 1387010761994682371.hashtags .47367352119827367345  .02435897435897435897  .05142566191446028513  19 780 202 3928
legalese 1387010761994682371.hashtags 3.77692307692307694150  .00384615384615384615  .00101832993890020366  3 780 4 3928
pedoeese 1387010761994682371.hashtags 2.51794871794871796100  .00256410256410256410  .00101832993890020366  2 780 4 3928
contracts 1387010761994682371.hashtags 1.25897435897435897432  .00256410256410256410  .00203665987780040733  2 780 8 3928
UCC 1387010761994682371.hashtags 5.49370629370629370724  .01538461538461538461  .00280040733197556008  12 780 11 3928
voidabinitio 1387010761994682371.hashtags 5.03589743589743592201  .00512820512820512820  .00101832993890020366  4 780 4 3928
LEGAL 1387010761994682371.hashtags 3.22297435897435897550  .02051282051282051282  .00636456211812627291  16 780 25 3928
latin 1387010761994682371.hashtags .67145299145299145275  .00512820512820512820  .00763747454175152749  4 780 30 3928
english 1387010761994682371.hashtags 2.51794871794871794864  .00512820512820512820  .00203665987780040733  4 780 8 3928
LEGAL 1387010761994682371.hashtags 3.22297435897435897550  .02051282051282051282  .00636456211812627291  16 780 25 3928
LEGAL 1387010761994682371.hashtags 3.22297435897435897550  .02051282051282051282  .00636456211812627291  16 780 25 3928
holysee 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
admirality 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
ucc 1387010761994682371.hashtags 1.32523616734143049997  .01282051282051282051  .00967413441955193482  10 780 38 3928
voidABINITIO 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
REDSHEILDS 1387010761994682371.hashtags 5.03589743589743590219  .01025641025641025641  .00203665987780040733  8 780 8 3928
commonlaw 1387010761994682371.hashtags 5.03589743589743590219  .01025641025641025641  .00203665987780040733  8 780 8 3928
LEGAL 1387010761994682371.hashtags 3.22297435897435897550  .02051282051282051282  .00636456211812627291  16 780 25 3928
SATANIC 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
LegalDeathCult 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
10commandments 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
KJV 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
GOD 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
IDsILLEGAL 1387010761994682371.hashtags 1.00717948717948718044  .00128205128205128205  .00127291242362525458  1 780 5 3928
BCCRSS 1387010761994682371.hashtags 1.09476031215161650011  .00641025641025641025  .00585539714867617107  5 780 23 3928
TruthBillboards 1387010761994682371.hashtags 1.00717948717948718044  .00128205128205128205  .00127291242362525458  1 780 5 3928
LegalNameFraud 1387010761994682371.hashtags 1.25897435897435898050  .00128205128205128205  .00101832993890020366  1 780 4 3928
blackmailed 1387010761994682371.hashtags 3.35726495726495730331  .00256410256410256410  .00076374745417515274  2 780 3 3928
UN 1387010761994682371.hashtags .38737672583826429943  .00897435897435897435  .02316700610997963340  7 780 91 3928
BCCRSS 1387010761994682371.hashtags 1.09476031215161650011  .00641025641025641025  .00585539714867617107  5 780 23 3928
YourCrossToBear 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
BCCRSS 1387010761994682371.hashtags 1.09476031215161650011  .00641025641025641025  .00585539714867617107  5 780 23 3928
UKRAINE 1387010761994682371.hashtags 3.46217948717948718183  .01410256410256410256  .00407331975560081466  11 780 16 3928
private 1387010761994682371.hashtags .30520590520590520575  .00256410256410256410  .00840122199592668024  2 780 33 3928
depop 1387010761994682371.hashtags 2.51794871794871796100  .00256410256410256410  .00101832993890020366  2 780 4 3928
carolwoods 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
MelanieShaw 1387010761994682371.hashtags 2.51794871794871796100  .00256410256410256410  .00101832993890020366  2 780 4 3928
AUTISM 1387010761994682371.hashtags 5.03589743589743592201  .00512820512820512820  .00101832993890020366  4 780 4 3928
GCMAF 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
ROMAN 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
EMPIRE 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
VATIEEEEEE 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
cityoflondinium 1387010761994682371.hashtags 5.03589743589743595497  .00384615384615384615  .00076374745417515274  3 780 3 3928
dcplc 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
UkraineUnderAttaсk 1387010761994682371.hashtags .83931623931623932033  .00128205128205128205  .00152749490835030549  1 780 6 3928
UkraineWar 1387010761994682371.hashtags .29622926093514328781  .00128205128205128205  .00432790224032586558  1 780 17 3928
UkraineRussianWar 1387010761994682371.hashtags .38737672583826429993  .00128205128205128205  .00330957230142566191  1 780 13 3928
Ukriane 1387010761994682371.hashtags .26504723346828609978  .00128205128205128205  .00483706720977596741  1 780 19 3928
greek 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
roman 1387010761994682371.hashtags 3.35726495726495730331  .00256410256410256410  .00076374745417515274  2 780 3 3928
UK 1387010761994682371.hashtags .47367352119827367345  .02435897435897435897  .05142566191446028513  19 780 202 3928
MSM 1387010761994682371.hashtags 1.25897435897435897432  .00512820512820512820  .00407331975560081466  4 780 16 3928
POLICE 1387010761994682371.hashtags 2.01435897435897436089  .00256410256410256410  .00127291242362525458  2 780 5 3928
MI5 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
CHILDRAPE 1387010761994682371.hashtags 10.07179487179487184402  .00512820512820512820  .00050916496945010183  4 780 2 3928
ORGANISED 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
CHILDRAPE 1387010761994682371.hashtags 10.07179487179487184402  .00512820512820512820  .00050916496945010183  4 780 2 3928
msm 1387010761994682371.hashtags 3.35726495726495727362  .01025641025641025641  .00305498981670061099  8 780 12 3928
msm 1387010761994682371.hashtags 3.35726495726495727362  .01025641025641025641  .00305498981670061099  8 780 12 3928
swiss 1387010761994682371.hashtags 1.88846153846153846311  .01153846153846153846  .00610997963340122199  9 780 24 3928
bees 1387010761994682371.hashtags 1.67863247863247864067  .00256410256410256410  .00152749490835030549  2 780 6 3928
bis 1387010761994682371.hashtags 1.11908831908831908889  .00512820512820512820  .00458248472505091649  4 780 18 3928
fed 1387010761994682371.hashtags .37769230769230769229  .00384615384615384615  .01018329938900203665  3 780 40 3928
ecb 1387010761994682371.hashtags 3.77692307692307694150  .00384615384615384615  .00101832993890020366  3 780 4 3928
boe 1387010761994682371.hashtags 1.31371237458193980013  .00769230769230769230  .00585539714867617107  6 780 23 3928
hsbc 1387010761994682371.hashtags 5.03589743589743590615  .01282051282051282051  .00254582484725050916  10 780 10 3928
LEGAL 1387010761994682371.hashtags 3.22297435897435897550  .02051282051282051282  .00636456211812627291  16 780 25 3928
BirthCertificateFraud 1387010761994682371.hashtags 2.51794871794871796100  .00128205128205128205  .00050916496945010183  1 780 2 3928
MaximOfLaw 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
GodsLaw 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
CommonLaw 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
BCCRSS 1387010761994682371.hashtags 1.09476031215161650011  .00641025641025641025  .00585539714867617107  5 780 23 3928
BCCRSS 1387010761994682371.hashtags 1.09476031215161650011  .00641025641025641025  .00585539714867617107  5 780 23 3928
ProtectTheChildren 1387010761994682371.hashtags 2.51794871794871796100  .00128205128205128205  .00050916496945010183  1 780 2 3928
CT 1387010761994682371.hashtags .18651471984805318121  .00512820512820512820  .02749490835030549898  4 780 108 3928
map 1387010761994682371.hashtags 1.25897435897435897432  .00512820512820512820  .00407331975560081466  4 780 16 3928
Catch22 1387010761994682371.hashtags 2.51794871794871796100  .00128205128205128205  .00050916496945010183  1 780 2 3928
Warning 1387010761994682371.hashtags 2.51794871794871796100  .00128205128205128205  .00050916496945010183  1 780 2 3928
LegalIsIllegal 1387010761994682371.hashtags 2.51794871794871796100  .00128205128205128205  .00050916496945010183  1 780 2 3928
LegalIsNotLaw 1387010761994682371.hashtags 2.51794871794871796100  .00128205128205128205  .00050916496945010183  1 780 2 3928
LawOfTheLand 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
GodsLaw 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
ColourOfLaw 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
Commerce 1387010761994682371.hashtags 1.00717948717948718044  .00128205128205128205  .00127291242362525458  1 780 5 3928
AdmiraltyLaw 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
ELON 1387010761994682371.hashtags 4.02871794871794872178  .00512820512820512820  .00127291242362525458  4 780 5 3928
swissBANKcoin 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
NOWAYHOSAI 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
Palestine 1387010761994682371.hashtags .31474358974358974358  .00256410256410256410  .00814663951120162932  2 780 32 3928
empire 1387010761994682371.hashtags 1.43882783882783883082  .00256410256410256410  .00178207739307535641  2 780 7 3928
Palestinian 1387010761994682371.hashtags .43790412486064660004  .00256410256410256410  .00585539714867617107  2 780 23 3928
semitic 1387010761994682371.hashtags 1.16213017751479289981  .00384615384615384615  .00330957230142566191  3 780 13 3928
zionist 1387010761994682371.hashtags 1.60233100233100233023  .00897435897435897435  .00560081466395112016  7 780 22 3928
infanticide 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
genocide 1387010761994682371.hashtags .45780885780885780863  .00256410256410256410  .00560081466395112016  2 780 22 3928
NOWAYHOSAI 1387010761994682371.hashtags 5.03589743589743592201  .00256410256410256410  .00050916496945010183  2 780 2 3928
btc 1387010761994682371.hashtags 4.89601139601139601294  .04487179487179487179  .00916496945010183299  35 780 36 3928
map 1387010761994682371.hashtags 1.25897435897435897432  .00512820512820512820  .00407331975560081466  4 780 16 3928
bs 1387010761994682371.hashtags .06477038502761975424  .00512820512820512820  .07917515274949083503  4 780 311 3928
idiot 1387010761994682371.hashtags .13252361673414304989  .00128205128205128205  .00967413441955193482  1 780 38 3928
shameless 1387010761994682371.hashtags 1.25897435897435898050  .00128205128205128205  .00101832993890020366  1 780 4 3928
drones 1387010761994682371.hashtags 2.51794871794871796100  .00128205128205128205  .00050916496945010183  1 780 2 3928
hsbc 1387010761994682371.hashtags 5.03589743589743590615  .01282051282051282051  .00254582484725050916  10 780 10 3928
thoughtnot 1387010761994682371.hashtags 5.03589743589743602091  .00128205128205128205  .00025458248472505091  1 780 1 3928
REDSHEILDS 1387010761994682371.hashtags 5.03589743589743590219  .01025641025641025641  .00203665987780040733  8 780 8 3928
commonlaw 1387010761994682371.hashtags 5.03589743589743590219  .01025641025641025641  .00203665987780040733  8 780 8 3928
govid 1387010761994682371.hashtags 5.03589743589743590223  .00641025641025641025  .00127291242362525458  5 780 5 3928
bs 1387010761994682371.hashtags .06477038502761975424  .00512820512820512820  .07917515274949083503  4 780 311 3928
lol 1387010761994682371.hashtags 1.48114630467571643909  .00641025641025641025  .00432790224032586558  5 780 17 3928
ivermectin 1387010761994682371.hashtags 2.51794871794871796100  .00128205128205128205  .00050916496945010183  1 780 2 3928
carbondioxide 1387010761994682371.hashtags 5.03589743589743589655  .01794871794871794871  .00356415478615071283  14 780 14 3928
food 1387010761994682371.hashtags .13610533610533610520  .00128205128205128205  .00941955193482688391  1 780 37 3928
ACTS 1387010761994682371.hashtags .83931623931623932033  .00128205128205128205  .00152749490835030549  1 780 6 3928
STATUTES 1387010761994682371.hashtags 1.00717948717948718044  .00128205128205128205  .00127291242362525458  1 780 5 3928
